hour,nl_node_1,nl_node_2,nl_node_3
6815,333,0.17986,0.13694
6816,333,0.17986,0.13694
6817,333,0.14372,0.10942
6818,333,0.11164,0.085
6819,333,0.11164,0.085
6820,333,0.09305,0.07085
6821,333,0.0766,0.05832
6822,333,0.0766,0.05832
6823,333,0.07608,0.05792
6824,333,0.07555,0.05752
6825,333,0.07555,0.05752
6826,333,0.05589,0.04255
6827,333,0.04162,0.03169
6828,333,0.04162,0.03169
6829,333,0.04976,0.03788
6830,333,0.06002,0.0457
6831,333,0.06002,0.0457
6832,333,0.05977,0.04551
6833,333,0.05952,0.04532
6834,333,0.05952,0.04532
6835,333,0.07255,0.05524
6836,333,0.08772,0.06679
6837,333,0.08772,0.06679
6838,333,0.07574,0.05767
6839,333,0.06504,0.04952
6840,333,0.06504,0.04952
6841,333,0.03928,0.0299
6842,333,0.03116,0.02372
6843,333,0.03116,0.02372
6844,333,0.03115,0.02372
6845,333,0.03115,0.02372
6846,333,0.03115,0.02372
6847,333,0.0311,0.02368
6848,333,0.03121,0.02376
6849,333,0.03121,0.02376
6850,333,0.0311,0.02368
6851,333,0.03119,0.02374
6852,333,0.03119,0.02374
6853,333,0.0317,0.02413
6854,333,0.03267,0.02487
6855,333,0.03267,0.02487
6856,333,0.03169,0.02412
6857,333,0.03118,0.02374
6858,333,0.03118,0.02374
